Gene ID,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
ENSG00000064205.10,10,3,8,3,2,1,3,1,3,3,1,18,6,5,13,0,10,2,0,1,0,3,0,0,13,13,2,3,17,3,1,0,1,0,2,3,4,7,1,1
ENSG00000064218.5,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0
ENSG00000064225.12,487,948,1479,1261,762,1473,1224,1135,316,656,466,2114,206,2043,953,182,968,3,59,163,761,1370,985,1196,553,46,258,901,606,354,908,79,357,528,120,478,2859,847,453,1647
ENSG00000064270.13,7,31,75,30,350,24,5,5,292,298,15,16,469,3,116,5,136,19,3,2,60,277,19,46,1898,19,169,17,24,15,3,10,83,376,159,404,456,41,167,95
ENSG00000064300.9,10,58,7,2,1,29,72,34,21,10,0,25,5,108,5,18,12,16,2,14,362,38,42,9,2,56,3,12,6,13,11,18,0,5,7,48,6,305,10,2
ENSG00000064309.14,13,18,69,11,10,7,17,12,16,15,13,251,7,16,10,5,9,17,0,9,76,29,0,16,50,111,12,13,122,4,10,8,19,41,28,4,7,39,4,27
ENSG00000064313.12,2968,2383,2141,1866,1648,5946,3501,2717,3100,3420,2229,2179,2152,2214,1683,416,2071,2334,435,819,1352,3487,2661,2580,1709,2282,1795,2548,2044,4528,2907,3227,2614,2010,2711,1837,1913,5735,3975,3748
ENSG00000064393.16,5565,8621,3523,2947,3425,5000,5154,4697,2895,35281,2462,7747,8107,4853,4996,878,2574,5047,1301,589,7846,4267,5432,1899,2279,3090,1468,6925,8046,6067,1522,12542,6676,4854,3633,12158,8699,6680,2822,7537
ENSG00000064419.13,4469,4941,4381,1798,6478,2753,4431,3821,4198,5765,5092,6409,3898,2837,1979,501,4179,3232,991,1239,2161,5059,2018,2755,2963,3271,3392,2425,4010,3276,4171,3739,2835,2270,2942,2748,5197,5322,3860,3248
ENSG00000064489.23,2,4,14,4,3,0,1,2,3,12,8,1,1,1,0,1,4,0,0,0,0,7,0,0,3,6,2,5,2,2,2,1,2,5,3,7,3,2,2,1
ENSG00000064490.14,545,562,602,437,445,2532,1180,1401,485,638,267,1100,311,782,561,495,496,346,406,1166,2888,756,521,3125,264,379,342,315,460,297,670,471,337,127,185,235,393,1973,278,265
ENSG00000064545.15,427,386,749,110,135,2132,1202,1226,363,264,35,971,114,496,240,510,379,304,301,782,1219,465,167,1643,178,451,124,165,832,184,298,136,156,147,75,111,161,1243,72,209
ENSG00000064547.14,2248,916,756,2911,1970,6173,1802,1494,1218,6444,1801,2715,1070,2616,2284,370,1152,665,209,864,1828,902,2142,4730,1331,713,2236,1217,931,629,1474,1991,2411,2682,1501,893,1678,2066,1527,2539
ENSG00000064601.20,1394,5248,3769,725,3475,5182,5648,16687,2066,4168,2739,11478,1462,23124,7050,1890,3724,2841,4514,10016,19042,2936,7985,73050,1329,2511,2752,1847,4362,2178,5988,5664,1588,2521,1481,1865,2517,8782,1146,1411
ENSG00000064607.17,16202,9973,10614,12750,10506,22778,12080,15526,9476,11232,6572,14642,5773,21683,6502,2168,8278,14371,1346,7691,8982,10405,7806,11739,11306,10458,9615,6698,8913,9054,18940,12716,8586,17638,5362,6289,21328,15729,5562,9756
ENSG00000064651.14,6885,2069,1857,882,1473,4576,3601,2250,967,1141,3484,3491,1163,366,425,390,1302,1375,132,311,1386,2381,632,971,1881,1435,361,1994,1049,6242,240,366,906,268,1095,889,7119,1323,1039,2038
ENSG00000064652.11,42,111,88,16,30,203,168,141,76,116,20,161,52,260,27,12,54,60,90,12,144,241,4,992,39,29,15,22,23,84,45,151,60,103,26,78,53,330,54,45
ENSG00000064655.19,2,3,1,0,1,7,6,3,2,6,2,2,1,7,3,0,5,3,0,1,1,14,9,0,0,0,1,3,0,1,3,135,1,0,3,5,1,19,1,4
ENSG00000064666.15,6773,5988,3246,8937,5383,10425,8494,5992,5237,21923,7802,11519,4149,22758,7246,3154,5555,1533,1128,4902,20261,3178,5935,5836,3966,7012,8154,7443,5194,711,10059,6979,6988,985,4789,3320,3581,7653,3933,5049
ENSG00000064687.13,4169,1756,6864,1729,3473,5138,7724,3708,5563,5697,1758,3949,1636,6406,3348,239,2914,2150,449,2570,2146,10173,1294,4690,2337,2618,4311,2317,4113,837,4932,1940,3060,7679,1889,4353,4222,15996,3436,1156
ENSG00000064692.20,822,3,1,2,1,0,12,25,1,2,2,27,3,2,33,2,1,15,1,1,144,1,1,0,2,0,0,1,4,7,2,1,1,0,21,2,0,2,0,2
ENSG00000064703.12,2506,1145,862,1093,1129,2962,2605,1716,1362,1787,1629,1962,1691,3349,785,239,1005,1223,397,1221,1200,2036,1860,1161,1648,1785,1465,1566,1560,1626,1776,1749,1867,564,1191,873,872,2329,1295,1366
ENSG00000064726.10,3300,2773,1859,1567,1381,9029,3916,2595,2668,4318,2243,3032,2406,3935,1942,916,1641,3941,1199,1143,3237,2960,2155,4719,2263,3154,2422,2900,3161,3657,3544,6029,2744,1284,2235,1702,1859,7960,3100,4698
ENSG00000064763.11,468,1340,1321,305,1380,1767,868,2049,605,769,483,735,1225,406,991,353,861,793,794,293,910,1824,321,12665,610,3022,339,848,10682,1118,1005,605,565,844,712,926,1494,2104,684,917
ENSG00000064787.13,1,6,20,13,13,10,4,4,12,12,4,1,8,8,10,0,29,6,1,3,3,17,1,4,14,2,11,11,9,4,11,2,10,6,112,9,12,17,7,3
ENSG00000064835.11,2,1,1,1,3,104,0,2,1,1,3,1,1,0,0,0,3,0,0,0,0,7,0,0,3,2,2,1,2,5,1,1,2,1,2,3,2,3,18,11
ENSG00000064886.14,55,62,190,142,106,123,70,58,100,905,73,24,139,59,68,21,130,45,5,30,66,205,80,68,84,257,77,169,42,32,201,85,198,38,68,114,72,305,88,57
ENSG00000064932.16,6882,3244,3941,4837,3304,7062,6475,6151,4397,27712,7179,9637,6315,2964,3920,794,2990,3672,649,1489,2770,3215,5714,2418,2281,3010,3239,3145,2272,3408,3764,4286,6984,5336,3606,6423,3688,3701,6716,5480
ENSG00000064933.18,490,587,943,226,371,1187,753,845,407,476,129,1426,328,478,351,154,562,476,254,500,663,2236,146,1638,536,1332,289,621,1953,402,1598,593,497,385,302,392,395,2297,247,423
ENSG00000064961.19,4519,1349,1281,1593,884,10157,4551,3339,1797,1292,630,4266,593,5248,1633,819,1389,3726,785,3610,6586,1523,2595,10233,2264,1550,2173,1247,1466,640,3947,2273,887,1842,1107,532,1886,3986,912,1200
ENSG00000064989.13,454,618,11,526,64,2073,155,617,72,132,3,3,23,6,75,20,10,6,10,6,201,425,31,45,18,1315,15,136,72,55,3,32,130,177,1522,629,8,415,99,305
ENSG00000064995.18,1013,1080,819,1151,630,4910,2590,1321,1161,2101,619,1350,984,2698,825,353,944,857,436,868,2512,1268,1162,3585,889,1233,745,1116,746,1325,1665,1509,1383,509,668,689,937,2742,915,1372
ENSG00000064999.15,2115,2067,1711,1180,2454,1354,1709,1483,1010,1864,454,6634,765,2243,1143,386,2171,811,258,484,2308,1917,3518,1160,1857,1133,521,1343,2625,496,1002,646,748,1431,796,1344,5840,2455,521,813
ENSG00000065000.19,10702,4493,5918,5870,2382,16460,8031,7615,4160,10220,1639,12188,3976,8716,3543,1430,2765,3431,1948,2448,6948,5948,4340,10360,3241,4294,3072,3634,4627,3498,6787,5210,4344,2769,1879,2668,8085,11734,2912,3267
ENSG00000065029.15,1732,1308,2225,1215,742,1767,2069,1706,1035,3563,354,2723,933,961,753,339,1149,949,164,1878,1863,1784,403,2246,838,1176,430,1466,1356,461,676,536,1800,948,588,817,1501,1750,926,885
ENSG00000065054.14,74,180,119,21,79,314,386,384,64,58,84,1174,18,71,62,144,23,454,39,77,1310,76,126,2181,14,58,110,193,47,48,22,20,33,25,1332,22,5,115,51,120
ENSG00000065057.9,195,131,374,81,31,628,284,504,156,35,13,501,30,104,118,136,135,533,117,231,1392,259,44,1929,30,168,38,57,233,62,41,37,34,32,154,26,6,489,51,75
ENSG00000065060.17,10803,5381,3602,8601,4962,6979,9674,4063,5565,4699,8559,4687,4553,6230,3828,1340,3131,5977,1384,1904,5439,3334,4501,1379,3488,3778,6442,3755,3911,6564,4566,8896,3125,2810,3205,2548,4479,8672,4946,8199
ENSG00000065135.12,1966,3967,3126,2477,2660,14549,7282,4081,3075,4299,2485,5486,3957,8239,4171,1320,2655,3025,2046,1517,5465,5590,4674,8542,1788,3277,1420,3230,2565,4854,6186,3111,2912,2146,2507,2493,2256,9585,5162,4813
ENSG00000065150.21,9874,6997,7834,6437,2770,30996,16761,9330,9466,5395,5030,10262,4796,11807,5344,3418,4731,10321,5791,4919,13058,9718,6481,10520,5493,10706,6266,6658,14589,10614,9290,8578,4931,2331,3462,3254,2674,24766,6041,8092
ENSG00000065154.12,1173,1213,1108,250,1223,12465,3238,1349,2716,922,1291,452,632,3780,2167,823,648,246,372,964,4107,3471,1996,1932,853,1428,1131,408,840,1213,637,215,557,837,715,1758,600,20561,1860,1107
ENSG00000065183.16,239,599,1605,146,257,884,714,848,512,551,164,1322,516,425,283,184,476,449,183,321,392,1702,227,664,223,904,97,332,1178,480,996,482,461,405,210,371,203,2027,150,219
ENSG00000065243.20,4023,4241,2920,3961,2877,8501,3156,3067,2313,5903,1942,2993,3472,3518,2194,545,2664,3264,344,1137,2023,4886,3611,2171,2452,4310,3030,3619,2591,6205,2990,3603,4538,2699,3799,3616,5846,8914,4072,7388
ENSG00000065268.11,1070,474,1093,183,204,3895,2281,1637,611,566,42,1614,120,844,588,505,413,694,520,1012,2655,978,416,2736,278,645,194,200,597,535,933,441,321,238,185,153,389,2589,224,294
ENSG00000065308.5,1021,1423,1437,136,678,3239,2006,1269,860,903,229,3810,702,2549,825,205,752,2806,438,648,1790,1406,911,4035,641,2077,1723,940,1614,1167,4539,1616,562,781,1145,413,267,2752,397,493
ENSG00000065320.9,478,147,370,365,46,88,356,112,81,239,104,509,114,10,230,233,101,81,1,175,162,134,50,21,73,3806,39,222,149,342,61,86,122,68,40,66,37,303,30,187
ENSG00000065325.13,2,1,2,2,1,1,1,0,35,12,7,0,0,1,2,0,29,0,1,0,0,234,2,0,2,8,1,6,0,4,0,2,9,16,4,2,56,24,17,6
ENSG00000065328.17,173,702,1713,75,199,2195,1182,496,979,41,33,258,865,506,190,199,541,831,229,283,462,1836,481,610,117,496,150,159,566,769,959,555,215,168,127,621,102,4090,285,220
ENSG00000065357.20,1981,3312,3704,2387,4515,8880,3499,4289,2770,21432,3801,2366,3359,1944,2037,413,2811,1057,471,2264,3082,3793,2041,4223,2469,2436,2417,6012,1152,1738,365,1583,11147,2337,3897,5334,2653,3876,3822,5119
ENSG00000065361.16,130,17,64,426,19,16,15,7,80,207,14,42,275,10,26,4,37,95,3,4,5,196,9,16,29,35,25,54,18,19,16,17,44,30,33,15,82,35,151,64
ENSG00000065371.17,2,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0
ENSG00000065413.20,1416,4165,4972,3593,3740,4118,1897,4171,2647,22119,557,4960,3139,2973,2953,289,6388,73,344,1276,1591,6861,1141,1839,5566,7327,862,10136,2175,1913,2260,1077,10037,4461,3861,7496,4891,5300,1854,3187
ENSG00000065427.15,4940,5375,3286,3179,2008,14656,10116,7914,4913,3777,2259,6205,2287,7112,3489,2177,2719,4154,2855,5073,15289,3892,2486,11915,2561,3914,3043,3194,5557,3238,6920,4304,3065,633,2313,1728,1918,13015,2535,3454
ENSG00000065457.10,1530,1226,1643,1271,1481,1117,1221,825,1318,2240,892,1372,1603,1078,704,356,1284,1422,221,348,1582,1560,531,1925,654,1034,556,871,1526,851,1085,977,762,608,619,821,646,2673,896,791
ENSG00000065485.20,146,950,615,63,167,2970,1105,806,264,91,68,3648,114,717,395,223,368,1076,188,457,1917,1080,364,1613,137,665,117,104,905,630,271,179,123,214,145,103,450,867,77,122
ENSG00000065491.8,2679,2516,885,3526,1210,3219,1563,1282,2264,1555,1211,1312,1354,538,1471,412,796,1120,608,578,1807,1378,851,1682,597,1557,1256,880,1705,1203,1943,792,1138,289,986,656,1890,6275,2707,1580
ENSG00000065518.8,1653,1068,1007,678,669,9808,2581,2021,834,1622,512,1001,416,7238,618,822,847,692,2105,1467,9963,843,2758,21408,856,1115,1246,1075,1290,476,1388,835,1653,439,874,579,1041,7166,603,1096
ENSG00000065526.12,38293,11785,13962,15486,10368,25687,24192,10642,12032,25363,13841,15035,11000,55058,7103,2865,9059,12665,4402,4020,17339,9812,16099,5952,6289,12598,13230,8436,9704,11329,16532,18100,8873,6268,8454,6847,9980,17979,9310,12859
ENSG00000065534.19,61,1808,555,179,34,1809,1028,80,1432,477,14,42,155,25,65,21,45,323,10,22,307,1832,33,22,105,2189,72,169,219,88,28,107,192,34,649,286,22,1362,410,491
ENSG00000065548.18,5719,3701,2486,2870,3463,12798,9616,6544,4239,4125,4323,4809,2166,10107,3982,1348,2646,3918,1365,3684,3605,4064,3078,5761,4210,6428,3335,4018,3462,3641,6243,3853,3681,1763,4830,2544,2794,9783,5395,4405
ENSG00000065559.15,1077,1332,1124,699,522,2319,1178,670,704,2309,551,1163,1410,434,732,92,570,675,184,232,435,1475,931,1516,770,1417,644,1131,801,1485,569,1014,1095,287,634,1037,1096,3238,832,1389
ENSG00000065600.13,673,1277,1253,236,289,1212,1144,1505,589,771,390,762,365,4550,823,169,878,237,612,947,1855,1326,393,3387,487,1124,1129,467,879,815,3634,3774,353,406,217,349,547,1541,382,434
ENSG00000065609.14,1,0,4,1,0,7,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,3,1,0,2,0,4,0,3,2,11,1,0
ENSG00000065613.15,6152,4799,2888,3055,3993,18455,4427,3675,3172,5281,4842,2899,4438,5726,2449,1080,1969,3547,1644,1495,2349,4222,6417,3349,1373,5154,3535,4001,3130,6739,3302,6622,4046,1161,3211,3039,2857,9414,4266,7700
ENSG00000065615.14,2766,2827,2720,1174,2481,5375,4837,2636,1885,3891,1477,1952,1029,6206,2435,914,3602,1053,906,1620,2897,3880,1567,7837,2055,4117,1829,3429,3422,3642,3844,5408,2805,1854,2406,3389,4312,6021,3975,3698
ENSG00000065618.21,579,226,59,188,1009,16,89,55,582,392,305,111,842,14,742,294,171,419,3,7,94,876,227,24,100,93,233,88,26,333,42,276,116,111,141,130,114,117,497,280
ENSG00000065621.15,394,92,94,486,1390,120,195,121,1050,1362,1302,324,564,59,387,45,404,416,10,24,99,877,55,93,480,268,290,354,108,203,168,165,414,725,449,486,231,585,1747,949
ENSG00000065665.21,1039,834,508,760,500,5791,1287,1357,804,1164,568,461,875,2220,437,243,688,807,179,727,1293,658,1503,2816,562,1483,292,1261,749,1731,965,507,623,347,597,666,1050,1258,620,905
ENSG00000065675.15,640,1611,2505,813,363,3550,944,649,362,4711,75,910,1022,134,498,183,301,849,56,894,662,823,347,242,516,2764,131,1637,1013,577,66,137,1492,148,796,812,269,1195,903,625
ENSG00000065717.15,59,24,15,33,30,113,130,14,68,378,8,86,43,62,56,6,26,6,9,6,60,54,55,20,62,64,17,137,7,4,10,15,114,11,87,41,18,66,66,29
ENSG00000065802.12,659,773,1129,286,154,1279,770,745,631,3852,232,1599,1097,840,376,149,998,372,186,552,848,1361,945,1694,364,488,644,887,588,681,912,693,1226,654,205,829,1735,2384,451,832
ENSG00000065809.13,2964,7515,2331,7037,7678,13059,1596,7051,8388,24366,6502,1868,12436,33760,4825,2650,10102,647,2847,858,10873,9213,15759,40102,5356,3728,3013,6224,2013,10713,25126,98544,6785,8413,6341,6092,14498,12319,5873,10731
ENSG00000065833.9,16,62,6,9,0,24,73,54,42,83,4,1538,11,17,8,7,2,23,12,5,135,72,87,31,92,4,4,768,66,67,3,29,29,32,5,52,8,228,5,16
ENSG00000065882.16,3187,7180,4787,2925,4565,10000,7110,7928,9433,7115,3591,3199,3179,13895,3436,2381,5541,5303,3216,2421,12618,8875,2856,32581,2581,4374,2953,4393,5443,3527,5647,9503,5478,2132,3043,3174,4421,8182,2319,5912
ENSG00000065883.16,7926,4560,5244,4111,4699,5992,5702,4375,5474,12842,3726,9345,5713,10620,2910,777,4086,5407,697,2281,5650,12228,2942,5939,5834,7870,3578,6387,7585,5640,5045,6495,7483,4795,3515,4832,7307,9152,4959,6334
ENSG00000065911.13,648,1795,1829,1028,459,4711,3320,3765,1730,1357,390,4926,1540,3175,1109,478,1892,1416,2204,769,2060,2017,1049,4429,1056,726,885,2083,2313,998,2114,3274,1213,850,695,1001,2104,5392,1191,1059
ENSG00000065923.10,2966,6069,5483,2572,1354,22162,6006,6350,5921,5442,595,1365,1203,1541,1420,624,2058,2608,449,1362,4508,6631,1280,1202,1008,9391,519,5212,2319,3612,1302,2098,3342,467,3371,2054,735,3587,3364,5116
ENSG00000065970.9,2743,2009,1847,2209,1442,5917,3591,1507,1908,5235,3243,3410,2118,3971,1853,505,1216,3368,891,1036,6027,1651,3277,1897,1102,1774,2124,1859,2267,914,1732,1399,2358,813,1126,1515,1695,6148,2203,2219
ENSG00000065978.19,23221,10431,9815,7869,6007,111583,42016,34595,15149,10968,12450,23080,7641,81009,12243,13944,9990,15665,18677,24558,95524,15670,24872,141452,8521,11242,13037,7621,13010,12209,27839,16251,8481,3288,8589,5559,6664,64904,10485,10950
ENSG00000065989.16,113,113,227,1030,77,1544,183,85,961,4588,40,145,948,579,238,74,693,106,487,39,137,152,778,3669,164,213,62,598,19,90,1605,1303,691,926,226,1241,70,1763,277,893
ENSG00000066027.12,5843,2830,3088,3102,6555,9703,5422,3457,3596,3710,6083,4192,3915,6212,3245,626,2777,6489,1173,1119,4307,3639,3602,11866,4299,4229,3889,3324,4488,2981,3653,3359,3342,1707,6354,3112,3759,6711,5459,3696
ENSG00000066032.18,0,0,0,0,0,1,0,1,1,0,0,0,0,11,2,0,0,1,0,0,0,0,0,0,6,1,4,0,2,0,1,0,1,1,0,1,1,0,0,2
ENSG00000066044.15,4373,3596,3628,2272,921,7236,3838,3267,2977,3323,1813,4537,1686,2615,1583,1012,1903,1626,1839,997,6376,3503,1698,9196,2620,3097,2294,2099,3516,3542,3510,2578,1751,1094,1165,1342,2697,9841,1446,2134
ENSG00000066056.14,1767,2776,2314,138,68,1413,2216,347,75,83,128,3399,221,9,1518,472,19,3984,108,911,5093,388,757,566,13,1348,163,641,2022,866,12,75,734,22,1056,69,22,383,277,548
ENSG00000066084.13,4570,5987,5192,3371,3973,9993,6013,7923,4273,12503,1323,5482,3956,4201,3108,1271,4020,5090,701,1862,4708,4411,3018,2371,2754,7108,1241,5960,5434,4523,3525,4929,5080,2997,3160,3975,5108,6288,3769,8379
ENSG00000066117.15,7821,2406,2751,2064,1888,20511,9973,4253,3217,4182,1932,7041,2563,7770,2361,1406,1604,4774,1758,4202,8373,2693,4864,7293,2548,4313,1838,2470,2259,4344,4253,3278,3004,1267,1818,1649,1680,7195,1459,2981
ENSG00000066135.13,2128,1728,1246,706,663,454,1564,1693,976,1733,594,1807,917,468,1014,228,947,1350,219,362,511,1246,461,349,749,897,1207,816,807,1471,1965,1388,820,681,536,544,1364,1022,898,818
ENSG00000066136.20,863,1312,1906,597,1072,3537,1593,1728,1156,2039,337,2346,1435,1873,874,612,1027,712,903,933,2431,1441,1511,7750,536,1275,380,855,1277,875,1277,911,788,576,771,965,775,3551,883,984
ENSG00000066185.13,12,95,23,32,8,74,67,50,12,22,14,97,5,143,13,11,18,6,19,42,310,50,10,126,12,20,21,10,68,11,78,11,11,2,19,6,11,50,14,1
ENSG00000066230.12,206,61,289,133,73,240,98,46,73,111,43,1022,56,24,44,3,62,159,4,156,10,48,12,3,42,140,77,73,15,49,52,53,76,131,16,31,70,36,44,54
ENSG00000066248.15,54,11,24,47,24,7,20,17,47,165,24,52,41,7,50,28,12,9,1,1,9,115,6,195,15,40,18,29,14,20,13,46,22,12,11,25,34,33,24,69
ENSG00000066279.18,447,2223,4909,467,1062,3228,3124,1362,2109,175,382,703,2303,703,1470,177,1024,2559,399,368,336,7985,1052,491,1201,1764,1197,2625,1407,3456,2574,4147,1841,2627,1425,3124,1859,15266,2985,2560
ENSG00000066294.15,2988,16565,13751,1228,893,2596,5935,7942,1674,9962,880,1903,1313,12136,3683,256,3599,117,597,5845,2335,5855,1461,8140,3271,3155,3888,4041,9845,1159,4940,5297,3555,3551,2826,3955,2298,5965,1408,3262
ENSG00000066322.15,1010,1303,1277,606,756,4641,3083,2069,2018,2301,596,2049,931,2786,907,716,820,962,1572,1731,4714,1926,1946,9290,442,797,1058,978,1924,676,344,824,999,324,481,855,769,8511,1012,861
ENSG00000066336.12,8863,4590,3773,5956,8496,6524,9822,15255,6796,19774,6296,5761,4071,33027,7313,3936,8237,363,6813,4772,15821,4643,25468,56480,2081,1509,3540,3181,2576,2786,7297,6086,4236,5095,5281,3579,10082,9737,6928,6495
ENSG00000066379.15,242,403,329,777,335,658,417,375,268,710,248,366,375,462,201,126,289,504,106,307,1118,606,373,1116,145,225,207,212,300,201,113,227,299,105,148,159,244,456,468,248
ENSG00000066382.16,6,9,1,9,8,3,0,3,134,81,6,0,22,137,6,2,16,646,1,0,35,327,6,17,250,4,39,5,3,5,6,99,47,11,247,31,2,1323,56,25
ENSG00000066405.13,4,19,9,2,44,0,1,1,5,3,28,1,4,2,4,0,8,22,0,0,3,49,1,1,1,2,4,4,12,0,1,0,5,29,11,57,3,6,4,10
ENSG00000066422.5,4998,3702,2195,2302,6033,3687,6034,4063,4794,5896,4486,4871,2871,5643,3436,833,3736,3316,595,1983,3244,8342,1847,2156,5511,7639,3172,4884,4399,2631,3850,2443,4629,6205,3875,2398,3244,6225,6040,3688
ENSG00000066427.24,3292,2379,2132,1388,1142,4213,3038,1970,1551,2121,1204,3055,1425,2919,1597,558,2243,3185,455,739,2285,2617,1731,1756,2280,3605,1794,3186,3802,3402,2955,2072,2370,2000,2629,1645,2911,4240,2399,3913
ENSG00000066455.13,548,927,689,590,446,2299,667,780,561,1423,595,1647,873,1115,488,256,576,380,244,603,476,1308,765,2424,300,940,468,941,1011,797,1359,781,757,141,431,655,1268,2376,484,901
ENSG00000066468.23,14,2,41,31,4,24,19,4,8,20,2,1,4,0,28,124,6,208,0,0,17,3,3,3,5,21,3,6,4,1,4,6,2,1,3,0,2,15,17,137
ENSG00000066557.6,1752,931,877,1139,803,3517,1623,948,1261,1131,808,1314,898,1345,588,197,837,1794,328,365,738,1789,1240,1207,1015,1876,984,1369,966,2029,1151,1313,1436,977,1174,951,809,3526,1881,2279
ENSG00000066583.12,580,395,1042,26,152,1531,908,296,289,124,220,486,428,303,231,127,140,752,129,277,1989,533,314,1195,83,685,65,315,409,411,199,194,121,90,121,207,62,1990,152,61
ENSG00000066629.18,4,10,3,3,4,34,9,7,17,8,2,1,5,2,1,6,2,2,0,1,2,5,36,1,6,1,9,4,2,2,112,16,4,5,45,1,6,10,29,3
ENSG00000066651.20,372,589,658,340,309,1264,642,479,344,896,117,458,525,270,458,83,446,880,89,362,290,850,244,448,420,1138,291,670,371,749,466,513,865,560,435,383,352,818,712,787
ENSG00000066654.14,7614,3759,2818,2850,2932,5428,7701,2501,5783,6348,2863,4666,2293,5709,10274,720,2019,1685,640,1559,1776,4874,2039,2246,7591,5290,2198,3575,2300,8417,3678,3410,4821,2065,4787,2761,5204,7970,5959,4995
ENSG00000066697.15,1052,738,383,578,209,2373,1544,433,327,255,507,692,401,315,375,146,225,1148,148,661,1118,405,642,1476,506,799,840,274,443,830,398,502,323,72,312,194,106,1045,205,564
ENSG00000066735.14,104,133,6,8,73,90,263,30,1096,5,6,3741,70,10,351,262,21,95,21,33,947,572,101,7,81,1140,372,462,123,62,14,3,107,79,38,485,108,3414,348,266
ENSG00000066739.12,3495,4566,3722,4640,2481,8097,4258,2238,3886,11495,908,3938,4960,1382,2449,338,2079,3903,330,1481,989,4362,2530,1385,2507,4524,2433,5997,2567,5465,1034,1585,5816,2560,2332,4645,7388,17857,6316,4639
ENSG00000066777.9,9052,9425,7341,4941,11118,9553,6679,9683,7775,14398,8070,14301,7883,2648,7934,1414,5307,6243,1029,1718,2052,9059,2788,2708,5031,8872,5490,9842,6480,7808,4784,4978,7508,5943,9045,11281,13752,7631,9938,12466
ENSG00000066813.14,3,5,1,4,4,0,0,1,0,3,2,1,2,1,1,0,3,1,0,0,0,2,0,1,2,0,3,2,3,2,0,1,0,0,3,2,2,2,1,1
ENSG00000066827.16,740,802,1099,373,479,844,949,1304,694,1567,89,1006,443,564,639,223,688,607,113,359,519,1637,160,786,469,642,222,672,667,541,748,532,531,420,396,453,1016,1387,388,365
ENSG00000066855.16,551,596,504,311,346,786,552,541,814,465,373,1208,391,676,389,79,433,502,140,269,366,1026,410,972,468,715,704,709,993,558,697,770,318,621,358,646,1050,1639,486,431
ENSG00000066923.17,1174,460,273,807,391,772,693,200,1357,2423,389,632,888,258,369,62,317,1256,86,156,376,615,248,114,469,617,1009,631,337,652,390,2304,812,434,587,590,615,640,807,763
ENSG00000066926.12,1096,4685,1783,2487,2096,10434,8676,1146,9102,1209,605,1435,3837,3360,10425,920,495,791,1190,3865,3921,5353,3299,3419,3680,2058,11352,1489,3467,2074,2163,2702,1552,404,2665,1752,1626,88138,9486,1061
ENSG00000066933.16,1828,2455,2801,788,979,2044,2956,2548,1018,1713,445,5337,1537,1066,1300,652,1442,3527,285,913,775,3761,555,1035,1457,5952,589,2879,2966,1550,1363,815,1435,1657,1155,1384,1024,4312,595,1128
ENSG00000067048.17,15,9,7,6972,3,74,8,15061,4,13558,11254,20322,6,104,11686,0,3,22,1630,8944,2,7,0,11442,6,12665,2,2,7,1,15830,8947,12802,16171,12,7262,11228,64,1,8604
